Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
dist,lr,9,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314999971159569,0.02707856968711268,0.210615345881286,29.866677117999643,0.13970308098942041,4,"[0, 1]","[0.5321587372145227, 0.8108482792668957]"
dist_leak,lr,9,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763337532581226,0.04940135991540164,0.2102741749191875,29.866677117999643,0.09638104506302625,4,"[1, 0]","[0.5321587372145227, 0.8108482792668957]"
stationary,lr,9,7,1.0,0.0005911475652109658,0.6909101296920528,0.0011815966324495975,0.5796198851429443,0.02020882058221593,0.22085774714638806,31.859551868983544,0.02785982401110232,-1,[0],[-1]
retrain,lr,9,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.859551868983544,0.028151837992481887,-1,[2],[-1]
oracle,lr,9,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.859551868983544,0.12196972500532866,3,"[2, 0, 1]","[0.5796198851429443, 0.5787312054947436, 0.6067858571404443]"
laf,lr,9,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.859551868983544,0.8348548230715096,6,"[2, 1, 0]",[-1]
crc,lr,9,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.859551868983544,0.11319218599237502,3,"[2, 1, 0]",[-1]
temporal,lr,9,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787312054947436,0.02759623605441497,0.22015332662959522,31.859551868983544,0.10019007604569197,2,"[1, 0, 2]","[0.5314999971159569, 0.5763337532581226, 0.6112810903111139]"
temporal_rev,lr,9,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.859551868983544,0.12107882904820144,2,"[2, 1, 0]","[0.5314999971159569, 0.5763337532581226, 0.6112810903111139]"
dist,lr,9,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787312054947436,0.02759623605441497,0.22015332662959522,31.859551868983544,0.2960823990870267,5,"[1, 0, 2]","[0.5314999971159569, 0.5763337532581226, 0.6112810903111139]"
dist_leak,lr,9,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.859551868983544,0.11722350702621043,5,"[2, 1, 0]","[0.5314999971159569, 0.5763337532581226, 0.6112810903111139]"
stationary,lr,9,8,1.0,0.00029660388551090017,0.7525602907168814,0.0005930318754633062,0.5987587895024731,0.014940111043439024,0.21200456622337016,33.311167945037596,0.017290857969783247,-1,[0],[-1]
retrain,lr,9,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,33.311167945037596,0.016451873001642525,-1,[3],[-1]
oracle,lr,9,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,33.311167945037596,0.1689938270719722,4,"[3, 0, 2, 1]","[0.5987587895024731, 0.5808928641043789, 0.5884170254649306, 0.607598712224702]"
laf,lr,9,8,0.634375,0.020070196252904248,0.7545913935078125,0.03890938712923475,0.5808928641043789,0.07963727108262666,0.21242993959824483,33.311167945037596,1.517692374996841,7,"[1, 2, 0, 3]",[-1]
crc,lr,9,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,33.311167945037596,0.07613660802599043,4,"[2, 3, 1, 0]",[-1]
temporal,lr,9,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,33.311167945037596,0.13804272294510156,3,"[2, 0, 1, 3]","[0.5796198851429443, 0.5787312054947436, 0.6067858571404443, 0.6112314887240213]"
temporal_rev,lr,9,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,33.311167945037596,0.161766204982996,3,"[3, 2, 0, 1]","[0.5796198851429443, 0.5787312054947436, 0.6067858571404443, 0.6112314887240213]"
dist,lr,9,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,33.311167945037596,0.421881556045264,6,"[2, 0, 1, 3]","[0.5796198851429443, 0.5787312054947436, 0.6067858571404443, 0.6112314887240213]"
dist_leak,lr,9,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,33.311167945037596,0.1412008929764852,6,"[3, 2, 0, 1]","[0.5796198851429443, 0.5787312054947436, 0.6067858571404443, 0.6112314887240213]"
stationary,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.02446232794318348,-1,[0],[-1]
retrain,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.020385504933074117,-1,[0],[-1]
oracle,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.04194050398655236,1,[0],[0.5321528281900818]
laf,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.023334435070864856,-1,[0],[-1]
crc,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.020996280945837498,-1,[0],[-1]
temporal,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.017411322100088,-1,[0],[-1]
temporal_rev,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.02832146896980703,-1,[0],[-1]
dist,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.015706717036664486,-1,[0],[-1]
dist_leak,lr,10,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528281900818,0.016721319141250825,0.23101347312489015,11.403833126998506,0.023015824030153453,-1,[0],[-1]
stationary,lr,10,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314675263186588,0.02707856968711268,0.21061489423303686,26.97910971310921,0.01872353395447135,-1,[0],[-1]
retrain,lr,10,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763378884033109,0.04940135991540164,0.21027037622293063,26.97910971310921,0.01676030200906098,-1,[1],[-1]
oracle,lr,10,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763378884033109,0.04940135991540164,0.21027037622293063,26.97910971310921,0.08750179095659405,2,"[1, 0]","[0.5314675263186588, 0.5763378884033109]"
laf,lr,10,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763378884033109,0.04940135991540164,0.21027037622293063,26.97910971310921,0.11240075097884983,5,"[1, 0]",[-1]
crc,lr,10,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763378884033109,0.04940135991540164,0.21027037622293063,26.97910971310921,0.04010529594961554,2,"[1, 0]",[-1]
temporal,lr,10,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314675263186588,0.02707856968711268,0.21061489423303686,26.97910971310921,0.09188388008624315,1,"[0, 1]","[0.5321528281900818, 0.8108573069097293]"
temporal_rev,lr,10,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763378884033109,0.04940135991540164,0.21027037622293063,26.97910971310921,0.0834506229730323,1,"[1, 0]","[0.5321528281900818, 0.8108573069097293]"
dist,lr,10,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314675263186588,0.02707856968711268,0.21061489423303686,26.97910971310921,0.11561947199515998,4,"[0, 1]","[0.5321528281900818, 0.8108573069097293]"
dist_leak,lr,10,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763378884033109,0.04940135991540164,0.21027037622293063,26.97910971310921,0.08636442793067545,4,"[1, 0]","[0.5321528281900818, 0.8108573069097293]"
stationary,lr,10,7,1.0,0.0005911475652109658,0.6909101296920528,0.0011815966324495975,0.5796176053488015,0.02020882058221593,0.22085778287563795,28.78678530617617,0.028542908024974167,-1,[0],[-1]
retrain,lr,10,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,28.78678530617617,0.026795041048899293,-1,[2],[-1]
oracle,lr,10,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,28.78678530617617,0.14096146798692644,3,"[2, 0, 1]","[0.5796176053488015, 0.5787322922169916, 0.6067858571404443]"
laf,lr,10,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,28.78678530617617,0.7112807349767536,6,"[2, 1, 0]",[-1]
crc,lr,10,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,28.78678530617617,0.09109847608488053,3,"[2, 1, 0]",[-1]
temporal,lr,10,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787322922169916,0.02759623605441497,0.22014981225826835,28.78678530617617,0.09283207193948328,2,"[1, 0, 2]","[0.5314675263186588, 0.5763378884033109, 0.6112810903111139]"
temporal_rev,lr,10,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,28.78678530617617,0.11029324494302273,2,"[2, 1, 0]","[0.5314675263186588, 0.5763378884033109, 0.6112810903111139]"
dist,lr,10,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787322922169916,0.02759623605441497,0.22014981225826835,28.78678530617617,0.2539527859771624,5,"[1, 0, 2]","[0.5314675263186588, 0.5763378884033109, 0.6112810903111139]"
dist_leak,lr,10,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,28.78678530617617,0.11580508504994214,5,"[2, 1, 0]","[0.5314675263186588, 0.5763378884033109, 0.6112810903111139]"
stationary,lr,10,8,1.0,0.00029660388551090017,0.7525602907168814,0.0005930318754633062,0.5986610082844117,0.014940111043439024,0.2120046702847692,30.167692776187323,0.021583080990239978,-1,[0],[-1]
retrain,lr,10,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,30.167692776187323,0.02605187997687608,-1,[3],[-1]
oracle,lr,10,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,30.167692776187323,0.1553225819952786,4,"[3, 0, 2, 1]","[0.5986610082844117, 0.580906361590681, 0.5884170254649306, 0.607598712224702]"
laf,lr,10,8,0.634375,0.020070196252904248,0.7545913935078125,0.03890938712923475,0.580906361590681,0.07963727108262666,0.21242550280370756,30.167692776187323,1.488052774919197,7,"[1, 2, 0, 3]",[-1]
crc,lr,10,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,30.167692776187323,0.10591802396811545,4,"[2, 3, 1, 0]",[-1]
temporal,lr,10,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,30.167692776187323,0.17819653602782637,3,"[2, 0, 1, 3]","[0.5796176053488015, 0.5787322922169916, 0.6067858571404443, 0.6112314887240213]"
temporal_rev,lr,10,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,30.167692776187323,0.16386807907838374,3,"[3, 2, 0, 1]","[0.5796176053488015, 0.5787322922169916, 0.6067858571404443, 0.6112314887240213]"
dist,lr,10,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,30.167692776187323,0.4035690249875188,6,"[2, 0, 1, 3]","[0.5796176053488015, 0.5787322922169916, 0.6067858571404443, 0.6112314887240213]"
dist_leak,lr,10,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,30.167692776187323,0.16074408998247236,6,"[3, 2, 0, 1]","[0.5796176053488015, 0.5787322922169916, 0.6067858571404443, 0.6112314887240213]"
stationary,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.015244067064486444,-1,[0],[-1]
retrain,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.022436660015955567,-1,[0],[-1]
oracle,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.046724628075025976,1,[0],[0.5321528336001754]
laf,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.025698162033222616,-1,[0],[-1]
crc,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.021922855987213552,-1,[0],[-1]
temporal,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.015866820001974702,-1,[0],[-1]
temporal_rev,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.031068964977748692,-1,[0],[-1]
dist,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.024257043027319014,-1,[0],[-1]
dist_leak,lr,11,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321528336001754,0.016721319141250825,0.23101346212290166,12.117952462984249,0.014402433997020125,-1,[0],[-1]
stationary,lr,11,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314804596758721,0.02707856968711268,0.210613177325584,26.191187987918966,0.010975432000122964,-1,[0],[-1]
retrain,lr,11,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763131628674618,0.04940135991540164,0.2102721027163292,26.191187987918966,0.01346021902281791,-1,[1],[-1]
oracle,lr,11,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763131628674618,0.04940135991540164,0.2102721027163292,26.191187987918966,0.07571734604425728,2,"[1, 0]","[0.5314804596758721, 0.5763131628674618]"
laf,lr,11,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763131628674618,0.04940135991540164,0.2102721027163292,26.191187987918966,0.07443115999922156,5,"[1, 0]",[-1]
crc,lr,11,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763131628674618,0.04940135991540164,0.2102721027163292,26.191187987918966,0.06470600294414908,2,"[1, 0]",[-1]
temporal,lr,11,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314804596758721,0.02707856968711268,0.210613177325584,26.191187987918966,0.071167869027704,1,"[0, 1]","[0.5321528336001754, 0.8108442541572665]"
temporal_rev,lr,11,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763131628674618,0.04940135991540164,0.2102721027163292,26.191187987918966,0.06730509595945477,1,"[1, 0]","[0.5321528336001754, 0.8108442541572665]"
dist,lr,11,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314804596758721,0.02707856968711268,0.210613177325584,26.191187987918966,0.12397843704093248,4,"[0, 1]","[0.5321528336001754, 0.8108442541572665]"
dist_leak,lr,11,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763131628674618,0.04940135991540164,0.2102721027163292,26.191187987918966,0.06628713803365827,4,"[1, 0]","[0.5321528336001754, 0.8108442541572665]"
stationary,lr,11,7,1.0,0.0005911475652109658,0.6909101296920528,0.0011815966324495975,0.5796175552300027,0.02020882058221593,0.2208563880225773,27.808411576901563,0.027688066940754652,-1,[0],[-1]
retrain,lr,11,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,27.808411576901563,0.024919703952036798,-1,[2],[-1]
oracle,lr,11,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,27.808411576901563,0.11046330002136528,3,"[2, 0, 1]","[0.5796175552300027, 0.5787460272126962, 0.6067858571404443]"
laf,lr,11,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,27.808411576901563,0.7439618980279192,6,"[2, 1, 0]",[-1]
crc,lr,11,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,27.808411576901563,0.08192806097213179,3,"[2, 1, 0]",[-1]
temporal,lr,11,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787460272126962,0.02759623605441497,0.22015099723097606,27.808411576901563,0.12239907390903682,2,"[1, 0, 2]","[0.5314804596758721, 0.5763131628674618, 0.6112810903111139]"
temporal_rev,lr,11,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,27.808411576901563,0.10367435100488365,2,"[2, 1, 0]","[0.5314804596758721, 0.5763131628674618, 0.6112810903111139]"
dist,lr,11,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787460272126962,0.02759623605441497,0.22015099723097606,27.808411576901563,0.2501547549618408,5,"[1, 0, 2]","[0.5314804596758721, 0.5763131628674618, 0.6112810903111139]"
dist_leak,lr,11,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,27.808411576901563,0.1173027380136773,5,"[2, 1, 0]","[0.5314804596758721, 0.5763131628674618, 0.6112810903111139]"
stationary,lr,11,8,1.0,0.00029660388551090017,0.7525602907168814,0.0005930318754633062,0.5986657242058109,0.014940111043439024,0.21200284777732864,29.18725746695418,0.02601875108666718,-1,[0],[-1]
retrain,lr,11,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,29.18725746695418,0.019867691909894347,-1,[3],[-1]
oracle,lr,11,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,29.18725746695418,0.1756901249755174,4,"[3, 0, 2, 1]","[0.5986657242058109, 0.5809131111376367, 0.5884170254649306, 0.607598712224702]"
laf,lr,11,8,0.634375,0.020070196252904248,0.7545913935078125,0.03890938712923475,0.5809131111376367,0.07963727108262666,0.21242744574391537,29.18725746695418,1.4518398169893771,7,"[1, 2, 0, 3]",[-1]
crc,lr,11,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,29.18725746695418,0.10226306703407317,4,"[2, 3, 1, 0]",[-1]
temporal,lr,11,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,29.18725746695418,0.14989660505671054,3,"[2, 0, 1, 3]","[0.5796175552300027, 0.5787460272126962, 0.6067858571404443, 0.6112314887240213]"
temporal_rev,lr,11,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,29.18725746695418,0.17655394494067878,3,"[3, 2, 0, 1]","[0.5796175552300027, 0.5787460272126962, 0.6067858571404443, 0.6112314887240213]"
dist,lr,11,8,0.6078431372549019,0.04137624202877058,0.7561208383805014,0.07747847820049986,0.5884170254649306,0.10930008103867425,0.18460060291387528,29.18725746695418,0.32553496898617595,6,"[2, 0, 1, 3]","[0.5796175552300027, 0.5787460272126962, 0.6067858571404443, 0.6112314887240213]"
dist_leak,lr,11,8,0.5237234523271577,0.05729398388452222,0.7537716110560511,0.10328847696283754,0.607598712224702,0.10677136151025184,0.18355746162741643,29.18725746695418,0.1634195150109008,6,"[3, 2, 0, 1]","[0.5796175552300027, 0.5787460272126962, 0.6067858571404443, 0.6112314887240213]"
stationary,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.027138510951772332,-1,[0],[-1]
retrain,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.01797956193331629,-1,[0],[-1]
oracle,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.07117743603885174,1,[0],[0.5321212290356785]
laf,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.020550408982671797,-1,[0],[-1]
crc,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.023988112923689187,-1,[0],[-1]
temporal,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.026382657000795007,-1,[0],[-1]
temporal_rev,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.028812787029892206,-1,[0],[-1]
dist,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.03041986795142293,-1,[0],[-1]
dist_leak,lr,12,5,1.0,0.0004590103736344441,0.6092121792187594,0.0009175995595522114,0.5321212290356785,0.016721319141250825,0.23101295353689802,12.522316575050354,0.02761732297949493,-1,[0],[-1]
stationary,lr,12,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314348732799148,0.02707856968711268,0.21061479114397255,29.289123045047745,0.013635982060804963,-1,[0],[-1]
retrain,lr,12,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763699383096507,0.04940135991540164,0.21027171450591536,29.289123045047745,0.010893011931329966,-1,[1],[-1]
oracle,lr,12,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763699383096507,0.04940135991540164,0.21027171450591536,29.289123045047745,0.08517578290775418,2,"[1, 0]","[0.5314348732799148, 0.5763699383096507]"
laf,lr,12,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763699383096507,0.04940135991540164,0.21027171450591536,29.289123045047745,0.07755374594125897,5,"[1, 0]",[-1]
crc,lr,12,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763699383096507,0.04940135991540164,0.21027171450591536,29.289123045047745,0.0626875440357253,2,"[1, 0]",[-1]
temporal,lr,12,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314348732799148,0.02707856968711268,0.21061479114397255,29.289123045047745,0.1027936969185248,1,"[0, 1]","[0.5321212290356785, 0.8108700188262962]"
temporal_rev,lr,12,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763699383096507,0.04940135991540164,0.21027171450591536,29.289123045047745,0.09995349298696965,1,"[1, 0]","[0.5321212290356785, 0.8108700188262962]"
dist,lr,12,6,1.0,0.0009590354843129195,0.7646223369916075,0.0019162332329592116,0.5314348732799148,0.02707856968711268,0.21061479114397255,29.289123045047745,0.12277368700597435,4,"[0, 1]","[0.5321212290356785, 0.8108700188262962]"
dist_leak,lr,12,6,0.6352941176470588,0.007398273736128237,0.7651387992253067,0.014626218851570965,0.5763699383096507,0.04940135991540164,0.21027171450591536,29.289123045047745,0.08004025497939438,4,"[1, 0]","[0.5321212290356785, 0.8108700188262962]"
stationary,lr,12,7,1.0,0.0005911475652109658,0.6909101296920528,0.0011815966324495975,0.5796107445742027,0.02020882058221593,0.22085705516966692,31.281230052001774,0.019157311995513737,-1,[0],[-1]
retrain,lr,12,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.281230052001774,0.024256812990643084,-1,[2],[-1]
oracle,lr,12,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.281230052001774,0.14609024696983397,3,"[2, 0, 1]","[0.5796107445742027, 0.5787396786277734, 0.6067858571404443]"
laf,lr,12,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.281230052001774,0.7829786180518568,6,"[2, 1, 0]",[-1]
crc,lr,12,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.281230052001774,0.09409573406446725,3,"[2, 1, 0]",[-1]
temporal,lr,12,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787396786277734,0.02759623605441497,0.2201518219103144,31.281230052001774,0.097492452012375,2,"[1, 0, 2]","[0.5314348732799148, 0.5763699383096507, 0.6112810903111139]"
temporal_rev,lr,12,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.281230052001774,0.12234705605078489,2,"[2, 1, 0]","[0.5314348732799148, 0.5763699383096507, 0.6112810903111139]"
dist,lr,12,7,0.5687203791469194,0.004433606739082243,0.6910586756556019,0.00879862154929061,0.5787396786277734,0.02759623605441497,0.2201518219103144,31.281230052001774,0.28238675906322896,5,"[1, 0, 2]","[0.5314348732799148, 0.5763699383096507, 0.6112810903111139]"
dist_leak,lr,12,7,0.5600461893764435,0.0179191605704574,0.6919156715991545,0.034727194615494776,0.6067858571404443,0.05424187533427496,0.2105681000925944,31.281230052001774,0.14156264602206647,5,"[2, 1, 0]","[0.5314348732799148, 0.5763699383096507, 0.6112810903111139]"
