Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
dist_leak,nn,77,8,0.5587988826815642,0.3955707153097039,0.7730915586878586,0.46322614258010364,0.759292348544129,0.33244762969096514,0.15957960245966873,147.75821004388854,0.2987273819744587,6,"[3, 2, 1, 0]","[0.6261279368618334, 0.6376386602733123, 0.6654107024027784, 0.8552100368415101]"
stationary,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.03577108308672905,-1,[0],[-1]
retrain,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.03423311305232346,-1,[0],[-1]
oracle,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.09367654693778604,1,[0],[0.825455155651897]
laf,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.04319527791813016,-1,[0],[-1]
crc,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.032488823984749615,-1,[0],[-1]
temporal,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.04153390193823725,-1,[0],[-1]
temporal_rev,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.03273491293657571,-1,[0],[-1]
dist,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.03797628392931074,-1,[0],[-1]
dist_leak,nn,78,5,0.6414504532666458,0.12558523822638393,0.6306873242806724,0.21004683061647517,0.825455155651897,0.1477876272907726,0.19283654610336132,47.63840012601577,0.047055035014636815,-1,[0],[-1]
stationary,nn,78,6,0.6367413294797688,0.2414714344430744,0.7888315041962557,0.350153968411642,0.768852137037537,0.2960801645748119,0.1491902531916166,67.43472081096843,0.029448913992382586,-1,[0],[-1]
retrain,nn,78,6,0.5925414364640884,0.3232634607480477,0.7881859264041317,0.4183139792571581,0.758532567636931,0.3230182890083466,0.15141006254754139,67.43472081096843,0.034645591978915036,-1,[1],[-1]
oracle,nn,78,6,0.6367413294797688,0.2414714344430744,0.7888315041962557,0.350153968411642,0.768852137037537,0.2960801645748119,0.1491902531916166,67.43472081096843,0.12214620900340378,2,"[0, 1]","[0.768852137037537, 0.758532567636931]"
laf,nn,78,6,0.6367413294797688,0.2414714344430744,0.7888315041962557,0.350153968411642,0.768852137037537,0.2960801645748119,0.1491902531916166,67.43472081096843,2.4324994899798185,5,"[0, 1]",[-1]
crc,nn,78,6,0.5925414364640884,0.3232634607480477,0.7881859264041317,0.4183139792571581,0.758532567636931,0.3230182890083466,0.15141006254754139,67.43472081096843,0.11574984493199736,2,"[1, 0]",[-1]
temporal,nn,78,6,0.6367413294797688,0.2414714344430744,0.7888315041962557,0.350153968411642,0.768852137037537,0.2960801645748119,0.1491902531916166,67.43472081096843,0.14411597303114831,1,"[0, 1]","[0.825455155651897, 0.9061810447880645]"
temporal_rev,nn,78,6,0.5925414364640884,0.3232634607480477,0.7881859264041317,0.4183139792571581,0.758532567636931,0.3230182890083466,0.15141006254754139,67.43472081096843,0.16315719299018383,1,"[1, 0]","[0.825455155651897, 0.9061810447880645]"
dist,nn,78,6,0.6367413294797688,0.2414714344430744,0.7888315041962557,0.350153968411642,0.768852137037537,0.2960801645748119,0.1491902531916166,67.43472081096843,0.21754997596144676,4,"[0, 1]","[0.825455155651897, 0.9061810447880645]"
dist_leak,nn,78,6,0.5925414364640884,0.3232634607480477,0.7881859264041317,0.4183139792571581,0.758532567636931,0.3230182890083466,0.15141006254754139,67.43472081096843,0.14975471701472998,4,"[1, 0]","[0.825455155651897, 0.9061810447880645]"
stationary,nn,78,7,0.441482582837723,0.15358752678637405,0.6781351768268297,0.22789320760923196,0.6429796929249799,0.09932311224346473,0.2268362224015851,91.5522757259896,0.04285232396796346,-1,[0],[-1]
retrain,nn,78,7,0.6142277393172595,0.09506391783048844,0.7016625721304919,0.1646456566949288,0.6596277661895984,0.14793693986894968,0.2100713084359945,91.5522757259896,0.022556466050446033,-1,[2],[-1]
oracle,nn,78,7,0.6142277393172595,0.09506391783048844,0.7016625721304919,0.1646456566949288,0.6596277661895984,0.14793693986894968,0.2100713084359945,91.5522757259896,0.15994267899077386,3,"[2, 0, 1]","[0.6429796929249799, 0.6276149383979391, 0.6596277661895984]"
laf,nn,78,7,0.6142277393172595,0.09506391783048844,0.7016625721304919,0.1646456566949288,0.6596277661895984,0.14793693986894968,0.2100713084359945,91.5522757259896,2.718925077933818,6,"[2, 0, 1]",[-1]
crc,nn,78,7,0.5098059349009139,0.18344047882952783,0.6929097868936753,0.2698002988724358,0.6276149383979391,0.15353120098325743,0.2292700155352851,91.5522757259896,0.16175162699073553,3,"[1, 2, 0]",[-1]
temporal,nn,78,7,0.441482582837723,0.15358752678637405,0.6781351768268297,0.22789320760923196,0.6429796929249799,0.09932311224346473,0.2268362224015851,91.5522757259896,0.1484748109942302,2,"[0, 1, 2]","[0.768852137037537, 0.758532567636931, 0.7810921928291068]"
temporal_rev,nn,78,7,0.441482582837723,0.15358752678637405,0.6781351768268297,0.22789320760923196,0.6429796929249799,0.09932311224346473,0.2268362224015851,91.5522757259896,0.15388839098159224,2,"[0, 1, 2]","[0.768852137037537, 0.758532567636931, 0.7810921928291068]"
dist,nn,78,7,0.441482582837723,0.15358752678637405,0.6781351768268297,0.22789320760923196,0.6429796929249799,0.09932311224346473,0.2268362224015851,91.5522757259896,0.27034300507511944,5,"[0, 1, 2]","[0.768852137037537, 0.758532567636931, 0.7810921928291068]"
